id HYSS litter adj_age adj_bf
YYCFJYA15274701 11201541 11152747 142.232169459963 12.3482162944618
YYCFJYB20469804 12202112 12204698 153.479945878435 14.1932376100046
YYCFJYB20309214 12202142 12203092 161.107906574394 13.3911708253359
YYCFJYA18500313 11201832 11185003 178.939324324324 8.58858151854032
YYCFJYA18761108 11201942 11187611 152.651213235294 12.0324763193505
YYCFJYB19383007 12202012 12193830 186.142694090382 12.916983496971
YYCFJYA15163611 11201522 11151636 148.54454333644 14.0620181600137
YYCFJYA18382508 11201822 11183825 191.20742979243 13.1797679001533
YYCFJYA18903106 11201912 11189031 186.813383371825 17.0928779675135
YYCFJYA20362106 11202112 11203621 179.553330917374 10.0129032258065
YYCFJYA20164806 11202142 11201648 201.617338129496 10.1602122015915
YYCFJYA16771201 11201631 11167712 152.457194616977 11.8764067117841
YYCFJYA16702704 11201631 11167027 181.509165067178 15.2047202561963
YYCFJYA18479710 11201832 11184797 176.504473684211 14.6702412868633
YYCFJYA18626702 11201831 11186267 144.170773294909 8.66869281808632
YYCFJYA18909407 11201912 11189094 158.82895793499 13.4352858646089
YYCFJYA18610515 11201842 11186105 174.61520746888 14.4761904761905
YYCFJYA20312206 11202112 11203122 174.431291327264 11.4450830477195
YYCFJYA17448915 11201722 11174489 152.427241054614 16.0885506745071
YYCFJYA18761107 11201942 11187611 202.341157697121 8.57488247145735
YYCFJYA20861007 11202022 11208610 148.314418121363 14.5931247109604
YYCFJYA19304609 11201932 11193046 177.519118993135 12.4312267657993
YYCFJYA17450703 11201721 11174507 138.829393305439 14.3851723893135
YYCFJYB20142124 12202032 12201421 162.016952277657 13.3515938606848
YYCFJYA20297406 11202112 11202974 201.220882352941 11.5883100381194
YYCFJYA19305408 11201932 11193054 162.814798590131 12.0772484826191
YYCFJYA19559211 11202042 11195592 148.731652286454 16.9390138822403
YYCFJYA18870314 11201912 11188703 179.9498583878 14.0529435005927
YYCFJYA18671002 11201941 11186710 166.527427184466 9.72795777904731
YYCFJYA16713416 11201632 11167134 153.571762295082 15.7452914798206
YYCFJYA18629110 11201842 11186291 153.033037135279 11.610249714379
YYCFJYA20362104 11202112 11203621 215.541859827721 8.64736230536835
YYCFJYA19753510 11202012 11197535 157.875945033751 11.0271875552413
YYCFJYA17551313 11201732 11175513 163.829800389484 14.6388443017656
YYCFJYA17565401 11201731 11175654 178.42380952381 8.22703419262246
YYCFJYA17405913 11201722 11174059 173.670466052934 11.3597674901391
YYCFJYB20508810 12202112 12205088 209.69931372549 12.5902028698664
YYCFJYA20263104 11202142 11202631 178.400714285714 17.6917161831527
YYCFJYA17091502 11201811 11170915 157.894815668203 12.0455790010106
YYCFJYA17619406 11201731 11176194 145.129166666667 13.4857986910439
YYCFJYA18866912 11201912 11188669 164.535567375887 16.1923432587387
YYCFJYA17415513 11201722 11174155 158.256552990556 13.5833492457514
YYCFJYA17017602 11201841 11170176 158.129323308271 12.2681017268225
YYCFJYA17269804 11201811 11172698 164.142129135539 12.7486853441873
YYCFJYA18867012 11201912 11188670 153.736262766945 16.8168004097661
YYCFJYA20259916 11202142 11202599 190.31706185567 14.1889515219842
YYCFJYA16079112 11201642 11160791 156.430197568389 10.1202145367117
YYCFJYB20148508 12202032 12201485 144.321427221172 14.6249219021173
YYCFJYA20393202 11202112 11203932 154.409890318034 17.1792761285075
YYCFJYA19647010 11202012 11196470 165.744580348004 12.6661937651671
YYCFJYA20043411 11202032 11200434 165.034512195122 14.9582990887976
YYCFJYA18440213 11201832 11184402 171.897686253935 12.5384762268474
YYCFJYA17456612 11201722 11174566 161.082658730159 18.8621190130624
YYCFJYB20104002 12202022 12201040 172.340720620843 15.1572862304295
YYCFJYA18664309 11201842 11186643 167.050808748728 14.2209021718953
YYCFJYA18649001 11201842 11186490 149.831886543536 8.88744518434302
YYCFJYA15279515 11201542 11152795 142.79545540797 14.1993730407524
YYCFJYA18347609 11201822 11183476 141.427437810945 15.9901568748078
YYCFJYA18749611 11201942 11187496 166.086857619577 13.2200523454802
YYCFJYA18738110 11201942 11187381 190.765574712644 13.6175860638739
YYCFJYA17192212 11201812 11171922 149.76546728972 14.0982480247338
YYCFJYA18316414 11201822 11183164 176.299994523549 11.9499702203693
YYCFJYA17533712 11201722 11175337 161.769291417166 13.974461875228
YYCFJYA18845813 11201912 11188458 171.371379498364 12.9847735811746
YYCFJYA18647813 11201842 11186478 167 13
YYCFJYA18492512 11201832 11184925 179.591033934252 12.6593406593407
YYCFJYA18748907 11201941 11187489 163.178288201161 8.72351979182667
YYCFJYA18602707 11201832 11186027 167.050808748728 19.2997958047151
YYCFJYA17753101 11201741 11177531 161.238414634146 11.7267187115698
YYCFJYA17280705 11201821 11172807 197.18541931385 6.2387033741582
YYCFJYA17018205 11201841 11170182 163 13
YYCFJYA18415711 11201822 11184157 190.161943765281 15.5931608943446
YYCFJYA17030313 11201842 11170303 146.956666666667 19.5694822888283
YYCFJYA16236301 11201711 11162363 142.768307839388 16.3010180823583
YYCFJYA18837804 11201912 11188378 156.307523364486 9.39883201648918
YYCFJYA16733901 11201631 11167339 156.001396917148 11.0100002700829
YYCFJYA15129813 11201522 11151298 186.990495049505 18.1914893617021
YYCFJYA15215214 11201532 11152152 156.504473684211 14.4606664113367
YYCFJYA15461401 11201611 11154614 149.324655850541 15.848846086789
YYCFJYA16041703 11201631 11160417 164.106485587583 12.436062866112
YYCFJYA14075511 11201512 11140755 173.950575679172 13.2478671893014
YYCFJYA14070414 11201512 11140704 172.261245530393 9.84889650739233
YYCFJYA16211401 11201741 11162114 148.39046184739 14.052396680296
YYCFJYA17056603 11201841 11170566 151.425224215247 20.7731378970676
YYCFJYA14029711 11201432 11140297 148.074698996656 11.95833849969
YYCFJYA17760906 11201741 11177609 162.980304518664 10.8184768557991
YYCFJYA16102903 11201641 11161029 139.413353765324 17.6621088765775
YYCFJYA16678013 11201632 11166780 144.785736086176 19.4716981132075
YYCFJYA15116115 11201522 11151161 171.371379498364 12.0109155625865
YYCFJYA18686112 11201842 11186861 163.813331595412 11.4281374596545
YYCFJYA17133712 11201812 11171337 169.593336980306 11.9381197937326
YYCFJYA14065911 11201512 11140659 184.857928039702 13.6131497112394
YYCFJYA15378814 11201612 11153788 172.366025056948 13.5055532702592
YYCFJYA18774307 11201942 11187743 152.15690647482 11.7931034482759
YYCFJYA17530517 11201722 11175305 159.82453307393 21.4511760513186
YYCFJYA18939410 11201912 11189394 155.372943925234 17.8577808313294
YYCFJYA14075911 11201512 11140759 168.243963795256 10.2668751396024
YYCFJYA15174912 11201522 11151749 161.342095990279 16.104643557881
YYCFJYA15339615 11201642 11153396 138.156228070175 9.75243033052495
YYCFJYA18645509 11201842 11186455 156.204915966387 18.7815342371718
YYCFJYA14103615 11201512 11141036 174.165383519614 14.1283018867925
YYCFJYA15430914 11201612 11154309 157.444850746269 14.931780971439
YYCFJYA15190017 11201532 11151900 158.514143206854 21.4941408821593
YYCFJYA14040720 11201442 11140407 163.703732394366 9.04961411245865
YYCFJYA15293411 11201642 11152934 156.628987473904 15.5986316989738
YYCFJYA15391912 11201612 11153919 163.013746081505 13.5316720563059
YYCFJYA15425512 11201612 11154255 156.990356415479 13.2173913043478
YYCFJYA17625316 11201732 11176253 158.081666666667 12.3995119400383
YYCFJYA16716912 11201632 11167169 173.795136986301 14.5483924154988
YYCFJYA14114514 11201512 11141145 153.572172995781 17.2181120491174
YYCFJYA15127814 11201522 11151278 176.685988310308 14.2692679157813
YYCFJYA15134814 11201522 11151348 171.174663528941 10.0128087831656
YYCFJYA15136115 11201522 11151361 184.053497652582 14.6310160427807
YYCFJYA15202312 11201532 11152023 155.265515463918 14.7030439684329
YYCFJYA14014014 11201422 11140140 157.957311191993 13.9390648567119
YYCFJYA17541512 11201722 11175415 167.207929292929 13.1198819623755
YYCFJYA20176102 11202142 11201761 195.24714920071 13.4513274336283
YYCFJYA14089414 11201512 11140894 167.636649484536 16.245321307779
YYCFJYA14052419 11201542 11140524 170.871193353474 15.2978480779842
YYCFJYA17509716 11201722 11175097 140.286900826446 15.9411223551058
YYCFJYA18325911 11201822 11183259 159.180853658537 9.77666607110952
YYCFJYA14064313 11201512 11140643 157.666246261216 13.4630945872061
YYCFJYA14057815 11201512 11140578 169.863464912281 12.6143084260731
YYCFJYA15133112 11201522 11151331 168.81753411306 14.456551231703
YYCFJYA14097911 11201512 11140979 167.576764705882 14.7307968413496
YYCFJYA14082917 11201512 11140829 176.076290322581 11.0038266302226
YYCFJYA16174112 11201742 11161741 159.746509846827 15.1939706465688
YYCFJYA19167310 11201922 11191673 173.052396694215 14.421686746988
YYCFJYA17570916 11201732 11175709 158.091328502415 14.5351514078272
YYCFJYA15173111 11201522 11151731 146.914485066941 15.6137413178149
YYCFJYA16556614 11201622 11165566 156.54177484787 12.1554979637171
YYCFJYA17786515 11201742 11177865 154.855233236152 13.6385971158982
YYCFJYA17125213 11201812 11171252 138.330156507414 18.4017120146744
YYCFJYA18644509 11201842 11186445 168.836319796954 14.1945525291829
YYCFJYA18793007 11201942 11187930 156.419638218924 14.0020470829069
YYCFJYA17200614 11201812 11172006 158.217383316783 14.9046667877247
YYCFJYA19223016 11201922 11192230 196.074820282413 10.0242729562629
YYCFJYA18917706 11201912 11189177 160.456164658635 10.0366837857667
YYCFJYA17032211 11201842 11170322 161.077090813094 13.6616093719992
YYCFJYA17010715 11201842 11170107 177.575508083141 12.5347771761766
YYCFJYA17064012 11201842 11170640 159.865495049505 16.846070264397
YYCFJYA18812705 11201912 11188127 172.862939262473 13.9976387249115
YYCFJYA18782413 11201912 11187824 160.608400549954 12.9252572971149
YYCFJYA18700312 11201942 11187003 173.057294713161 15.5802318486882
YYCFJYA18804112 11201912 11188041 148.605677966102 12.8813559322034
YYCFJYA18488113 11201832 11184881 156.053030888031 14.5222929936306
YYCFJYA18952309 11201912 11189523 164.84180608365 12.4103279832519
YYCFJYA14111912 11201522 11141119 154.851642377212 19.0148553557467
YYCFJYA15265113 11201542 11152651 170.223653260207 9.56957044485736
YYCFJYA18406711 11201822 11184067 173.691004119464 14.3810775295664
YYCFJYA15147715 11201522 11151477 152.21028782256 19.2137898012928
YYCFJYA16692515 11201632 11166925 156.219609218437 16.4300256316368
YYCFJYA18328910 11201822 11183289 177.059637053088 11.8325142520149
YYCFJYA18441113 11201832 11184411 190.610601851852 9.13522537562604
YYCFJYA17779614 11201742 11177796 169.792293577982 13.5894039735099
YYCFJYA16262511 11201712 11162625 158.510391211147 8.5217052754526
YYCFJYA20222506 11202142 11202225 198.79025987526 22.6877697841727
YYCFJYB20354403 12202141 12203544 148.044417475728 11.0656532469418
YYCFJYB19370801 12202011 12193708 157.691902738432 14.5971867075466
YYCFJYA20001701 11202031 11200017 162.287567324955 11.4800500518213
YYCFJYA19690202 11202011 11196902 155.854588014981 8.74563759565907
YYCFJYA20808206 11202021 11208082 199.380442176871 12.0853795015908
YYCFJYA20818002 11202021 11208180 182.246631205674 13.3108155468724
YYCFJYB19396001 12202011 12193960 166.414140271493 11.9972814783072
YYCFJYA19695502 11202011 11196955 148.589960629921 11.2648160146563
YYCFJYB19369201 12202011 12193692 140.724258391881 14.4222534108453
YYCFJYA20860604 11202021 11208606 160.371273291925 13.8103386992037
YYCFJYA19674503 11202011 11196745 145.144369369369 12.1889663541433
YYCFJYA19549004 11202041 11195490 161.233754208754 15.8264568477994
YYCFJYA19106202 11201921 11191062 194.027688172043 13.9074862630513
YYCFJYB20025507 12202021 12200255 143.03583032491 13.9914276277344
YYCFJYA20385101 11202111 11203851 211.999896927783 8.84576376004947
YYCFJYB19371603 12202011 12193716 159.645192307692 14.8464264852575
YYCFJYA18383301 11201821 11183833 182.080066079295 9.84423463197284
YYCFJYA20906202 11202021 11209062 207.879952830189 8.97111004919795
YYCFJYA16322504 11201711 11163225 149.180870445344 12.1357504454311
YYCFJYA20189002 11202142 11201890 222.433518518519 9.83706045041485
YYCFJYA17578204 11201731 11175782 167.163888888889 8.07527498894399
YYCFJYA16140101 11201741 11161401 147.769134897361 21.5382242623908
YYCFJYA15434703 11201611 11154347 178.658435582822 14.0172927672708
YYCFJYA17481101 11201721 11174811 151.898853211009 16.6067752005986
YYCFJYA16311501 11201711 11163115 139.59882892057 9.15358798600643
YYCFJYA17279202 11201821 11172792 160.081220095694 10.5571539762205
YYCFJYA18525910 11201832 11185259 161.082658730159 9.92743105950653
YYCFJYA18482908 11201832 11184829 163.338469387755 13.2419955323902
YYCFJYB19317704 12202012 12193177 157.762417840376 14.1590477833362
YYCFJYA18315604 11201822 11183156 189.288357228196 15.2750697874168
YYCFJYA17697112 11201732 11176971 167.420102040816 12.2233804914371
YYCFJYA17570616 11201732 11175706 151.206477787851 15.5376649407049
YYCFJYA18370612 11201822 11183706 170.238232323232 18.165990409443
YYCFJYA18386814 11201822 11183868 181.71853200883 16.4094362255098
YYCFJYA15266011 11201542 11152660 147.186119842829 19.0860841423948
YYCFJYA16087915 11201642 11160879 161.01085492228 16.5286010949594
YYCFJYA18703312 11201942 11187033 161.368222453222 11.3956834532374
YYCFJYA18317009 11201822 11183170 147.596740614334 7.77763739734681
YYCFJYA20132906 11202032 11201329 183.054650872818 10.255421686747
YYCFJYB20430404 12202112 12204304 170.510849802372 10.880694143167
YYCFJYA20281308 11202142 11202813 171.015961538462 14.2781382228491
YYCFJYB20346302 12202142 12203463 149.4025 10.8222496909765
YYCFJYA20188304 11202142 11201883 220.116923076923 10.5149068322981
YYCFJYA18694709 11201842 11186947 166.225400866739 11.8325142520149
YYCFJYA18653012 11201842 11186530 162.903212180747 12.789644012945
YYCFJYA20260702 11202142 11202607 161.19231092437 16.6153846153846
YYCFJYA20974411 11202032 11209744 180.816162790698 11.2375523889355
YYCFJYB19299909 12202042 12192999 159.699263959391 13.7889938854919
YYCFJYA17693913 11201732 11176939 161.691659959759 10.0551267916207
YYCFJYA15408713 11201612 11154087 161.01085492228 12.0865395506891
YYCFJYA18922412 11201912 11189224 156.278315696649 18.7092152393357
YYCFJYB20334912 12202142 12203349 159.011322241681 12.7461662892268
YYCFJYA16372414 11201712 11163724 165.870445544554 10.9069164839546
YYCFJYA18424906 11201822 11184249 159.959436004558 14.3046357615894
YYCFJYB20293608 12202142 12202936 155.700087719298 12.2348671419313
YYCFJYA16265211 11201712 11162652 166.028163972286 11.3952519783424
YYCFJYA19571115 11202042 11195711 154.588873045078 15.3775520568817
YYCFJYB19367510 12202012 12193675 157.779551863041 13.5869045429465
YYCFJYA19558307 11202042 11195583 168.191985743381 10.7772575250836
YYCFJYA18535912 11201832 11185359 169.0566015625 15.656652360515
YYCFJYA18497410 11201832 11184974 171.644508196721 15.1789181692094
YYCFJYA18623006 11201842 11186230 170.61459473151 12.144257444054
YYCFJYB19265212 12202042 12192652 164.887711267606 13.697789336801
YYCFJYA17097914 11201842 11170979 153.157277992278 18.3949044585987
YYCFJYA19667510 11202012 11196675 153.344666366096 10.0036563071298
YYCFJYA18610813 11201832 11186108 149.340200356189 15.2824051256777
YYCFJYB20303606 12202142 12203036 172.540581395349 11.417547460236
YYCFJYB20303602 12202142 12203036 171.843704566636 11.0621209525441
YYCFJYA18424613 11201832 11184246 169.385149253731 17.9181371657268
YYCFJYA19330310 11201932 11193303 153.570330882353 20.362652232747
YYCFJYA18594116 11201832 11185941 181.333122270742 10.8313539192399
YYCFJYA18671212 11201842 11186712 181.919103165299 11.5516149461685
YYCFJYA17218511 11201812 11172185 150.188674242424 17.1237830319889
YYCFJYA18391403 11201821 11183914 160.317884071631 18.923944009808
YYCFJYA18661614 11201842 11186616 168.493534031414 13.557461406518
YYCFJYA17743603 11201741 11177436 168.60467032967 16.3736683048933
