id HYSS litter adj_age adj_bf
DDCFJYA17217804 11201811 11172178 150.772899042646 12.278025425128
DDCFJYA15465805 11201611 11154658 143.033382022472 14.6615711252654
DDCFJYA16348302 11201711 11163483 154.559127118644 12.6677265500795
DDCFJYA18504411 11201832 11185044 152.064771849126 10.1544517189281
DDCFJYA18524108 11201832 11185241 139.124468013468 16.9500571864278
DDCFJYA18842302 11201911 11188423 155.487122065728 9.42345219088167
DDCFJYA18470602 11201831 11184706 148.284874587459 12.5047080979284
DDCFJYA18827208 11201912 11188272 155.096756385069 13.7628927089508
DDCFJYA18493705 11201831 11184937 140.451307692308 11.6970052847915
DDCFJYB20169503 12202031 12201695 130.679989541432 14.4051478474031
DDCFJYA19179204 11201921 11191792 155.648580052493 14.9832420773187
